year	box office rank (excl. animation/doc)	box office rank (orig.)	title	ID	imdb	in collection?	frames	fps	Runtime (mins)	UPC	black	east_asian	hispanic_latino	south_asian	white	men	women	entropy	lead black	lead east_asian	lead hispanic_latino	lead south_asian	lead white	lead men	lead women	non-lead black	non-lead east_asian	non-lead hispanic_latino	non-lead south_asian	non-lead white	non-lead men	non-lead women	boxofficemojo	gross	theaters	total gross	release date	distributor	genres	director name	director IMDB id	director gender	awards (N/A)
2012	45	53	Titanic2012 3D Release	titanic	tt0120338	Y	350765	29.97002997	195.06	097361552248	0.004728539686	0	0.07686984398	0.02561176352	0.9448589789	0.598699798	0.401300202	0.038	0	0	0.05455468108	0	0.9454453189	0.4544531892	0.5455468108	0.009853985399	0	0.1010581058	0.05337333733	0.9442234223	0.7169635765	0.2830364235	/release/rl3715401217/?ref_=bo_yld_table_53	$57,884,114	3,674	$57,884,114	Apr 4	Paramount Pictures	Drama,Romance	James Cameron	nm0000116	male	
2012	46	54	American Reunion	american.reunio_tt1605630	tt1605630	Y	163740	23.97602405	113.82	025192114106	0.02246750985	0.02167639639	0.05480146311	0.01088061941	0.9436809251	0.7987494306	0.2012505694	0.069	0	0	0	0	1	1	0	0.03075142464	0.02966862258	0.07500711358	0.01489237347	0.9229157214	0.7323198942	0.2676801058	/release/rl2222424833/?ref_=bo_yld_table_46	$31,846,530	3,754	$31,846,530	Aug 19	Universal Pictures	Drama,Adventure,Action	Hayden Schlossberg	nm1376383	male	
2012	47	56	This Means War	this.means.war_tt1596350	tt1596350	Y	140357	23.97602406	97.57	024543755203	0.008450354644	9.93E-05	0.007308621233	0.001370843794	0.9869521637	0.6323060574	0.3676939426	0.035	0	0	0	0	1	0.5679891651	0.4320108349	0.02107970376	0.0002476603243	0.01823161003	0.003419617555	0.9674517181	0.7112972349	0.2887027651	/release/rl1249150465/?ref_=bo_yld_table_56	$54,760,791	3,189	$54,760,791	Feb 17	Twentieth Century Fox	Romance,Comedy,Action	McG	nm0629334	male	
2012	48	57	Project X	project.x_tt1636826	tt1636826	Y	126421	23.97602406	87.88	883929191888	0.004454515908	0	0.1730020584	0	0.8953035282	0.8889568301	0.1110431699	0	0	0	0.08767693795	0	0.912323062	1	0	0.01639965432	0	0.40180815	0	0.8496642957	0.7103321769	0.2896678231	/release/rl1013614081/?ref_=bo_yld_table_57	$54,731,865	3,055	$54,731,865	Mar 2	Warner Bros.	Comedy	Nima Nourizadeh	nm1294036	male	
2012	49	58	The Woman in Black	woman.in.black_tt1596365	tt1596365	Y	137143	23.97602403	95.33	043396398115	0	0	0.05566204522	0.001893551689	0.9586024007	0.9004164712	0.09958352878	0	0	0	0	0	1	1	0	0	0	0.1988476454	0.006764542936	0.8521108033	0.7071192676	0.2928807324	/release/rl964331009/?ref_=bo_yld_table_58	$54,333,290	2,856	$54,333,290	Feb 3	CBS Films	Drama,Horror,Fantasy	James Watkins	nm1220140	male	
2013	0	1	Iron Man 3	iron_man_3	tt1300854	Y	187800	23.97602404	130.55	786936836745	0.06112121402	0.005178612487	0.08048640288	0.02746075542	0.8646642002	0.8115307958	0.1884692042	0.246	0	0	0.1	0	0.9	1	0	0.1082578997	0.009172358897	0.06543751504	0.04863849244	0.8374132282	0.6832205772	0.3167794228	/release/rl1532659201/?ref_=bo_yld_table_1	$409,013,994	4,253	$409,013,994	May 3	Walt Disney Studios Motion Pictures	Adventure,Sci-Fi,Action	Shane Black	nm0000948	male	
2013	1	2	The Hunger Games: Catching Fire	hunger_games_catching_fire	tt1951264	Y	210366	23.97602402	146.23	031398283751	0.05645666697	0	0.05195827579	0	0.9172427813	0.5003531287	0.4996468713	0.135	0	0	0.1	0	0.9	0	1	0.09165357915	0	0.0220075111	0	0.9279924889	0.7922888487	0.2077111513	/release/rl2638775809/?ref_=bo_yld_table_2	$395,526,705	4,163	$424,668,047	Nov 22	Lionsgate	Adventure,Sci-Fi,Action	Francis Lawrence	nm1349376	male	
2013	2	4	Man of Steel	man_of_steel	tt0770828	Y	205787	23.97602401	143.05	883929248001	0.0751213535	0	0.01563103822	0	0.9257198737	0.7380627701	0.2619372299	0.279	0	0	0	0	1	1	0	0.1080366674	0	0.0224799634	0	0.8931731535	0.6405653995	0.3594346005	/release/rl4034037249/?ref_=bo_yld_table_4	$291,045,518	4,207	$291,045,518	Jun 14	Warner Bros.	Adventure,Sci-Fi,Action	Zack Snyder	nm0811583	male	
2013	3	7	Gravity	gravity	tt1454468	Y	130888	23.97602407	90.99	883929336159	0	0	0.1155918772	0	0.9688162457	0.1559187717	0.8440812283	0	0	0	0.1	0	1	0	1	0	0	0.2	0	0.8	1	0	/release/rl89622017/?ref_=bo_yld_table_7	$254,861,229	3,820	$274,092,705	Oct 4	Warner Bros.	Drama,Sci-Fi,Thriller	Alfonso Cuarón	nm0190859	male	
2013	4	8	Fast & Furious 6	fast_and_furious_6	tt1905041	Y	187417	23.97602404	130.28	025192396472	0.2732438652	0.1037002438	0.2788398004	0.03618142739	0.5167445146	0.749664811	0.250335189	0.719	0.3	0	0.4	0	0.9	1	0	0.2674631029	0.1261050668	0.2526626891	0.04399855921	0.4339407429	0.6982247481	0.3017752519	/release/rl1028883969/?ref_=bo_yld_table_8	$238,679,850	3,771	$238,679,850	May 24	Universal Pictures	Crime,Thriller,Action	Justin Lin	nm0510912	male	
2013	5	9	Oz the Great and Powerful	oz_the_great_and_powerful	tt1623205	Y	187744	23.97602404	130.51	786936834505	0.06557638767	0	0.07174133131	0.01124642252	0.8788505344	0.5750234794	0.4249765206	0.134	0	0	0.1	0	0.9	1	0	0.1280781809	0	0.04480758993	0.02196554871	0.8586926762	0.2107018264	0.7892981736	/release/rl1567196673/?ref_=bo_yld_table_9	$234,911,825	3,912	$234,911,825	Mar 8	Walt Disney Studios Motion Pictures	Family,Adventure,Fantasy	Sam Raimi	nm0000600	male	
2013	6	10	Star Trek Into Darkness	star_trek_into_darkness	tt1408101	Y	190000	23.97602404	132.08	097363555049	0.06040692786	0.04047671095	0.06333025055	0.0039204641	0.8911467967	0.8932923447	0.1067076553	0.265	0	0	0	0	1	1	0	0.09191602594	0.06158992925	0.09636419461	0.005965432983	0.8343674441	0.8423707588	0.1576292412	/release/rl2893252097/?ref_=bo_yld_table_10	$228,778,661	3,907	$228,778,661	May 16	Paramount Pictures	Adventure,Sci-Fi,Action	J.J. Abrams	nm0009190	male	
2013	7	11	Thor: The Dark World	thor_dark_world	tt1981115	Y	161200	23.97602406	112.06	786936839500	0.02120565811	0.007632811159	0.01978622735	0.01081856292	0.9390600868	0.7185437659	0.2814562341	0.052	0	0	0	0	1	1	0	0.03008277109	0.0108280587	0.02806913821	0.01534742992	0.9135494192	0.6115977714	0.3884022286	/release/rl3111421441/?ref_=bo_yld_table_11	$202,651,732	3,841	$206,362,140	Nov 8	Walt Disney Studios Motion Pictures	Adventure,Fantasy,Action	Alan Taylor	nm0851930	male	
2013	8	12	World War Z	world_war_z	tt0816711	Y	166872	23.97602405	116.00	097363504047	0.03801190208	0	0.08956876128	0.00387663583	0.9320481724	0.7618348401	0.2381651599	0.473	0	0	0	0	1	1	0	0.07957430478	0	0.1875036901	0.008115368719	0.8577493063	0.5673948024	0.4326051976	/release/rl2038072833/?ref_=bo_yld_table_12	$202,359,711	3,607	$202,359,711	Jun 21	Paramount Pictures	Adventure,Horror,Action	Marc Forster	nm0286975	male	
2013	9	13	The Hobbit: The Desolation of Smaug	hobbit_desolation_of_smaug	tt1170358	Y	223768	23.97602403	155.55	883929636259	0.002584981406	0	0.07988081564	0.01398027999	0.9673186931	0.9209482156	0.07905178439	0	0	0	0	0	1	1	0	0.00338773381	0	0.1046873836	0.01832178255	0.9571696848	0.8966822829	0.1033177171	/release/rl2337900033/?ref_=bo_yld_table_13	$201,542,078	3,928	$258,366,855	Dec 13	Warner Bros.	Fantasy	Peter Jackson	nm0001392	male	
2013	10	15	The Heat	heat_2013	tt2404463	Y	168385	23.97602404	117.05	024543866183	0.02005399628	0	0.05584846444	0.002097452784	0.9756954956	0.2549872793	0.7450127207	0.03	0	0	0.05188959463	0	1	0	1	0.09860267315	0	0.07135479951	0.01031287971	0.8804981774	0.8613503495	0.1386496505	/release/rl2185856513/?ref_=bo_yld_table_15	$159,582,188	3,184	$159,582,188	Jun 28	Twentieth Century Fox	Comedy,Crime,Action	Paul Feig	nm0082450	male	
2013	11	16	We're the Millers	were_the_millers	tt1723121	Y	158099	23.97602403	109.90	883929428182	0.004058498833	0	0.02314004439	0	0.9749251693	0.6155832345	0.3844167655	0.005	0	0	0	0	1	1	0	0.006230725549	0	0.03552526973	0	0.96150439	0.4344974473	0.5655025527	/release/rl2558035457/?ref_=bo_yld_table_16	$150,394,119	3,445	$150,394,119	Aug 7	Warner Bros.	Comedy,Crime	Rawson Marshall Thurber	nm1098493	male	
2013	12	17	The Great Gatsby	great_gatsby	tt1343092	Y	204426	23.97602402	142.10	032429281432	0	0	0.0401129061	0	1	0.828825721	0.171174279	0	0	0	0	0	1	1	0	0	0	0.1214087931	0	1	0.5481944166	0.4518055834	/release/rl2706736641/?ref_=bo_yld_table_17	$144,840,419	3,550	$144,840,419	May 10	Warner Bros.	Drama,Romance	Baz Luhrmann	nm0525303	male	
2013	13	18	The Conjuring	conjuring	tt1457767	Y	161050	23.97602404	111.95	883929645824	0	0.04306541075	0.05806890865	0.01728462922	0.9224090546	0.459719499	0.540280501	0.12	0	0	0	0	1	0.5316038308	0.4683961692	0	0.08884106899	0.1197922841	0.03565703683	0.8399350566	0.4027991092	0.5972008908	/release/rl3830089217/?ref_=bo_yld_table_18	$137,400,141	3,115	$137,400,141	Jul 19	Warner Bros.	Thriller,Mystery,Horror	James Wan	nm1490123	male	
2013	14	19	Identity Thief	identity_thief	tt2024432	Y	160377	23.97602405	111.48	025192171178	0.04059526714	0.0211433683	0.006708953403	0.002642921038	0.9339359193	0.5869544048	0.4130455952	0.154	0	0	0	0	1	0.5637870947	0.4362129053	0.1765205092	0.09193776521	0.02917256011	0.01149222065	0.7127333805	0.6434773647	0.3565226353	/release/rl777750017/?ref_=bo_yld_table_19	$134,506,920	3,230	$134,506,920	Feb 8	Universal Pictures	Comedy,Drama,Crime	Seth Gordon	nm1164861	male	
2013	15	20	Grown Ups 2	grown_ups_2	tt2191701	Y	145272	23.97602406	100.98	043396417526	0.1657323263	0.00744308467	0.1073791349	0.009644304428	0.742793193	0.7809378703	0.2190621297	0.51	0	0	0	0	1	1	0	0.2071187011	0.009301758223	0.1341936569	0.01205266257	0.6785639775	0.7350214307	0.2649785693	/release/rl2589427201/?ref_=bo_yld_table_20	$133,668,525	3,491	$133,668,525	Jul 12	Sony Pictures Entertainment (SPE)	Comedy	Dennis Dugan	nm0240797	male	
2013	16	21	The Wolverine	wolverine	tt1430132	Y	181474	23.97602403	126.15	024543336358	0.01560939666	0.4398611636	0.004087528965	0.01560939666	0.5461010442	0.614009007	0.385990993	0.84	0	0	0	0	1	1	0	0.02876386829	0.8105443696	0.007532203026	0.02876386829	0.1635878013	0.3430081119	0.6569918881	/release/rl3246097921/?ref_=bo_yld_table_21	$132,556,852	3,924	$132,556,852	Jul 26	Twentieth Century Fox	Sci-Fi,Action	James Mangold	nm0003506	male	
2013	17	22	G.I. Joe: Retaliation	gi_joe_retaliation	tt1583421	Y	158628	23.97602406	110.27	097363564140	0.1499781132	0.09104643746	0.1464262041	0.06574033543	0.6074540065	0.844295589	0.155704411	0.698	0.3380150137	0.05633583561	0.1126716712	0.1126716712	0.4929774795	1	0	0.04350244858	0.1107012733	0.165539667	0.039165524	0.6722761998	0.7628908864	0.2371091136	/release/rl810845697/?ref_=bo_yld_table_22	$122,523,060	3,734	$122,523,060	Mar 28	Paramount Pictures	Adventure,Sci-Fi,Action	Jon M. Chu	nm0160840	male	
2013	18	23	Now You See Me	now_you_see_me	tt1670345	Y	165945	23.97602404	115.35	025192206078	0.1203621281	0.000736756378	0.0928559253	0.02420500388	0.8173772231	0.7592264802	0.2407735198	0.095	0	0	0.3	0.1	0.8	1	0	0.1587995702	0.0009720382818	0.02670481521	0	0.8229266099	0.6888367837	0.3111632163	/release/rl3597108737/?ref_=bo_yld_table_23	$117,723,989	3,082	$117,723,989	May 31	Lionsgate	Thriller,Mystery,Crime	Louis Leterrier	nm0504642	male	
2013	19	25	Lee Daniels' The Butler	butler	tt1327773	Y	190058	23.97602403	132.12	013132611808	0.8891965971	0.0001580145583	0.004354761406	0	0.1314448971	0.768446653	0.231553347	0.2	1	0	0	0	0	1	0	0.8364779735	0.0002331955527	0.006426692602	0	0.1939844389	0.6578982389	0.3421017611	/release/rl3712583169/?ref_=bo_yld_table_25	$116,180,128	3,330	$116,632,095	Aug 16	The Weinstein Company	Drama,Biography	Lee Daniels	nm0200005	male	
2013	20	26	The Hangover Part III	hangover_3	tt1951261	Y	180063	29.97002997	100.14	883929257003	0.009769435722	0.1047273719	0.006465170598	0.01011839409	0.8860199864	0.9203082417	0.07969175829	0.137	0	0	0	0	1	1	0	0.03189206465	0.341879737	0.0211053785	0.03303123002	0.6279152589	0.7615154376	0.2384845624	/release/rl659981825/?ref_=bo_yld_table_26	$112,200,072	3,565	$112,200,072	May 23	Warner Bros.	Comedy,Crime	Todd Phillips	nm0680846	male	
2013	21	28	Captain Phillips	captain_phillips	tt1535109	Y	192863	23.97602402	134.07	043396417847	0.3373463252	0.02366054652	0.02388602566	0.04754254577	0.6597600258	0.9912094495	0.008790550484	0.196	0	0	0	0	1	1	0	0.6360875617	0.04461343793	0.04503859294	0.08964443882	0.3584562824	0.9838493564	0.01615064363	/release/rl1883801089/?ref_=bo_yld_table_28	$104,638,057	3,143	$107,100,855	Oct 11	Sony Pictures Entertainment (SPE)	Crime,Biography,Action	Paul Greengrass	nm0339030	male	
2013	22	29	Silver Linings Playbook	silver_linings_playbook	tt1045658	Y	175648	23.97602405	122.10	013132597218	0.03602499794	0	0.08113388955	0.02495050382	0.8669460381	0.6900073305	0.3099926695	0.3	0	0	0	0	1	1	0	0.05605334383	0	0.1262408346	0.03882190837	0.792973771	0.5201951144	0.4798048856	/release/rl1332839937/?ref_=bo_yld_table_29	$103,633,972	2,809	$132,092,958	Nov 16	The Weinstein Company	Comedy,Drama,Romance	David O. Russell	nm0751102	male	
2013	23	30	Pacific Rim	pacific_rim	tt1663662	Y	188872	23.97602404	131.29	883929428199	0.1957855091	0.1339884065	0.01518100428	0	0.6698673372	0.8504615266	0.1495384734	0.603	0.4814881892	0	0	0	0.5185118108	1	0	0	0.2258075955	0.02558419914	0	0.773587816	0.7617256467	0.2382743533	/release/rl1399424513/?ref_=bo_yld_table_30	$101,802,906	3,285	$101,802,906	Jul 12	Warner Bros.	Adventure,Sci-Fi,Action	Guillermo del Toro	nm0868219	male	
2013	24	31	This Is the End	this_is_the_end	tt1245492	Y	153495	23.97602403	106.70	043396417656	0.1507963476	0	0.01285037065	0.002667430244	0.8336858515	0.980728998	0.01927100197	0.359	0	0	0	0	1	1	0	0.2719546482	0	0.02317508406	0.004810594324	0.7000596734	0.9658350811	0.03416491887	/release/rl2842461697/?ref_=bo_yld_table_31	$101,470,202	3,055	$101,470,202	Jun 12	Sony Pictures Entertainment (SPE)	Comedy,Fantasy	Evan Goldberg	nm1698571	male	
2013	25	32	Jackass Presents: Bad Grandpa	jackass.present_tt3063516	tt3063516	Y	132192	23.97602407	91.89	097363590545	0	0	0	0	1	0.9447938505	0.02044025157	0	0	0	0	0	1	1	0	0	0	0	0	1	0.5246690734	0.1759927798	/release/rl1598391809/?ref_=bo_yld_table_32	$101,337,759	3,345	$102,003,019	Oct 25	Paramount Pictures	Comedy	Jeff Tremaine	nm0871860	male	
2013	26	33	Olympus Has Fallen	olympus.has.fal_tt2302755	tt2302755	Y	172052	23.97602405	119.60	043396426009	0.1660602994	0.1097842835	0.0246073178	0.0001552330796	0.7240588276	0.8354939603	0.1645060397	0.382	0	0	0	0	1	1	0	0.2158232956	0.1426831455	0.03198134919	0.0002017515019	0.6413680246	0.7901001816	0.2098998184	/release/rl1516668417/?ref_=bo_yld_table_33	$98,925,640	3,106	$98,925,640	Mar 22	FilmDistrict	Thriller,Action	Antoine Fuqua	nm0298807	male	
2013	27	34	42	42_tt0453562	tt0453562	Y	184504	23.97602405	128.26	883929551934	0.527961778	0	0.009524618128	0	0.4714562477	0.9040220097	0.09597799031	0.265	1	0	0	0	0	1	0	0.2863767372	0	0.01439923453	0	0.7127434392	0.8653308824	0.1346691176	/release/rl4181820929/?ref_=bo_yld_table_34	$95,020,213	3,405	$95,020,213	Apr 12	Warner Bros.	Sport,Drama,Biography	Brian Helgeland	nm0001338	male	
2013	28	35	Zero Dark Thirty	zero.dark.thirt_tt1790885	tt1790885	Y	225839	23.97602401	156.99	043396416987	0.01867446795	0.02442261499	0.0343384023	0.01630884841	0.9542288604	0.5813782378	0.4186217622	0.109	0	0	0	0	1	0	1	0.0302186999	0.03952025167	0.05556580659	0.02639069542	0.9259339363	0.8832069504	0.1167930496	/release/rl1447527937/?ref_=bo_yld_table_35	$94,277,984	2,946	$95,720,716	Dec 19	Sony Pictures Entertainment (SPE)	Drama,Thriller,History	Kathryn Bigelow	nm0000941	female	
2013	29	36	Django Unchained	django.unchaine_tt1853728	tt1853728	Y	237881	23.97602402	165.36	013132597256	0.4343726136	0.00352377316	0.0001396648045	0	0.5620885415	0.8817815038	0.1182184962	0.745	0.4894369996	0	0	0	0.5105630004	1	0	0.3863922682	0.006594212436	0.0002613617133	0	0.6069853149	0.7932043623	0.2067956377	/release/rl3662644737/?ref_=bo_yld_table_36	$94,199,823	3,012	$162,805,434	Dec 25	The Weinstein Company	Western,Drama	Quentin Tarantino	nm0000233	male	
2013	30	37	Elysium	elysium_tt1535108	tt1535108	Y	157570	23.97602404	109.53	043396577817	0.01703985402	0.0123399103	0.2257780658	0.006412114804	0.8481778339	0.7447524484	0.2552475516	0.82	0	0	0	0	1	1	0	0.02678820375	0.01939946381	0.3549436997	0.01008042895	0.7613217158	0.6235254841	0.3764745159	/release/rl2907801089/?ref_=bo_yld_table_37	$93,050,117	3,284	$93,050,117	Aug 9	TriStar Pictures	Drama,Sci-Fi,Action	Neill Blomkamp	nm0088955	male	
2013	31	38	Anchorman 2: The Legend Continues	anchorman.2.the_tt1229340	tt1229340	Y	171157	23.97602404	118.98	097363593041	0.06615218911	0	0.001298693975	0	0.9325491169	0.8206017572	0.1793982428	0.138	0	0	0	0	1	1	0	0.1013433661	0	0.001989564076	0	0.8966670698	0.7298928439	0.2701071561	/release/rl3879962113/?ref_=bo_yld_table_38	$90,579,768	3,507	$125,168,368	Dec 18	Paramount Pictures	Comedy	Adam McKay	nm0570912	male	
2013	32	40	The Lone Ranger	lone.ranger_tt1210819	tt1210819	Y	215104	23.97602404	149.53	786936823455	0.007943013271	0.001410356492	0.03621259433	0.004111371324	0.9543091335	0.8229328202	0.1770671798	0.079	0	0	0	0	1	1	0	0.01160867085	0.00206122837	0.05292451036	0.00600874691	0.9332230462	0.7558642216	0.2441357784	/release/rl1734444545/?ref_=bo_yld_table_40	$89,302,115	3,904	$89,302,115	Jul 3	Walt Disney Studios Motion Pictures	Western,Adventure,Action	Gore Verbinski	nm0893659	male	
2013	33	41	Oblivion	oblivion_tt1483013	tt1483013	Y	179389	23.97602404	124.70	025192150555	0.06757807438	0.03813658157	0.01906829079	0	0.9133536348	0.6065577261	0.3934422739	0.188	0	0	0	0	1	1	0	0.1423955584	0.08035860562	0.04017930281	0	0.8174251388	0.1837717264	0.8162282736	/release/rl744916481/?ref_=bo_yld_table_41	$89,107,235	3,792	$89,107,235	Apr 19	Universal Pictures	Adventure,Sci-Fi,Action	Joseph Kosinski	nm2676052	male	
2013	34	42	Insidious: Chapter 2	insidious.chapt_tt2226417	tt2226417	Y	152296	23.97602406	105.87	043396530607	0.005341584311	0	0.04796958222	0	0.9837058588	0.5845459042	0.4154540958	0.005	0	0	0.05139077678	0	1	0.4860922322	0.5139077678	0.009971550907	0	0.04500416679	0	0.9695824593	0.6481755266	0.3518244734	/release/rl3445327361/?ref_=bo_yld_table_42	$83,586,447	3,155	$83,586,447	Sep 13	FilmDistrict	Thriller,Mystery,Horror	James Wan	nm1490123	male	
2013	35	44	Les Misérables	les.misrables_tt1707386	tt1707386	Y	227174	23.97602402	157.92	025192150548	0	0.01576155642	0.03161338521	0.0002776653696	0.9882384436	0.6971629284	0.3028370716	0	0	0	0	0	1	1	0	0	0.0226226432	0.04537485479	0.0003985345367	0.9831185774	0.5913875186	0.4086124814	/release/rl1952351745/?ref_=bo_yld_table_44	$75,842,530	2,927	$148,809,770	Dec 25	Universal Pictures	Drama,Musical,Romance	Tom Hooper	nm0393799	male	
2013	36	45	2 Guns	2.guns_tt1272878	tt1272878	Y	157177	23.97602405	109.26	025192167768	0.4166756021	0.002228471428	0.05458288235	0.002228471428	0.5731015507	0.9284532231	0.07154677686	0.836	0.5547504395	0	0	0	0.4452495605	1	0	0.146591113	0.00658752467	0.1613509958	0.00658752467	0.8231894025	0.8050163519	0.1949836481	/release/rl1195476481/?ref_=bo_yld_table_45	$75,612,460	3,028	$75,612,460	Aug 2	Universal Pictures	Thriller,Action	Baltasar Kormákur	nm0466349	male	
2013	37	46	The Hobbit: An Unexpected Journey	hobbit_unexpected_journey	tt0903624	Y	243993	23.97602402	169.61	883929636259	0.002696595501	9.94E-05	0.03163155279	0.004275547805	0.9633849962	0.9857550832	0.0142449168	0	0	0	0	0	1	1	0	0.00384204339	1.42E-04	0.04506786363	0.006091696056	0.9478318371	0.9804361356	0.01956386439	/release/rl2321122817/?ref_=bo_yld_table_46	$74,456,964	4,100	$303,003,568	Dec 14	Warner Bros.	Fantasy	Peter Jackson	nm0001392	male	
2013	38	47	White House Down	white.house.down_tt2334879	tt2334879	Y	189270	23.97602403	131.57	043396417595	0.1637164569	0	0.02161652955	0.001817676138	0.8245045352	0.7773770187	0.2226229813	0.294	0	0	0	0	1	1	0	0.2125716416	0	0.02806719165	0.002360095056	0.7721343367	0.7221722085	0.2778277915	/release/rl427525633/?ref_=bo_yld_table_47	$73,103,784	3,222	$73,103,784	Jun 28	Sony Pictures Entertainment (SPE)	Drama,Thriller,Action	Roland Emmerich	nm0000386	male	
2013	39	48	Mama	mama_tt2023587	tt2023587	Y	144008	23.97602406	100.11	025192166853	0	0	0.03311036152	0	0.9668896385	0.3535131361	0.6464868639	0	0	0	0	0	1	0	1	0	0	0.05317052271	0	0.9468294773	0.5401995305	0.4598004695	/release/rl3814753793/?ref_=bo_yld_table_48	$71,628,180	2,781	$71,628,180	Jan 18	Universal Pictures	Thriller,Horror,Fantasy	Andy Muschietti	nm0615592	male	
2013	40	49	Safe Haven	safe.haven_tt1702439	tt1702439	Y	166296	23.97602405	115.60	024543835424	0.01325069459	0	0	0.01325069459	1	0.5219185931	0.4780814069	0	0	0	0	0	1	0	1	0.02187677651	0	0	0.02187677651	1	0.8532459092	0.1467540908	/release/rl91194881/?ref_=bo_yld_table_49	$71,349,120	3,223	$71,349,120	Feb 14	Relativity Media	Drama,Thriller,Romance	Lasse Hallström	nm0002120	male	
2013	41	51	The Best Man Holiday	best.man.holida_tt2083355	tt2083355	Y	177241	23.97602404	123.21	025192197048	0.9602611152	0	0.04115511221	0.01000756211	0.04164942951	0.58441293	0.41558707	0.005	1	0	0	0	0	1	0	0.9493113182	0	0.05249514164	0.0127650822	0.05312566492	0.478165594	0.521834406	/release/rl2403632641/?ref_=bo_yld_table_51	$70,313,550	2,041	$70,525,195	Nov 15	Universal Pictures	Comedy,Drama	Malcolm D. Lee	nm0002700	male	
2013	42	52	Percy Jackson: Sea of Monsters	percy.jackson.s_tt1854564	tt1854564	Y	152688	23.97602406	106.14	024543877233	0.1129343392	0	0.01460307244	0	0.8798341679	0.6984001822	0.3015998178	0.32	0	0	0	0	1	1	0	0.1761690316	0	0.02277968905	0	0.8125503861	0.5483363073	0.4516636927	/release/rl174622209/?ref_=bo_yld_table_52	$68,481,744	3,080	$68,559,554	Aug 7	Twentieth Century Fox	Family,Adventure,Fantasy	Thor Freudenthal	nm0294457	male	
2013	43	53	American Hustle	american.hustle_tt1800241	tt1800241	Y	198616	23.97602404	138.07	043396428560	0.001476870703	0.0003159557662	0.04379769931	0.007487817903	0.9655435774	0.6848939453	0.3151060547	0.09	0	0	0	0	1	1	0	0.002056306394	0.0004399179026	0.06098129574	0.01042558959	0.952024939	0.5646830238	0.4353169762	/release/rl1867286017/?ref_=bo_yld_table_53	$67,518,524	2,629	$150,117,807	Dec 13	Sony Pictures Entertainment (SPE)	Drama,Crime	David O. Russell	nm0751102	male	
2013	44	54	A Good Day to Die Hard	a.good.day.to.d_tt1606378	tt1606378	Y	140476	23.97602407	97.65	024543832737	0.01485719277	0	0.04198969342	0	0.9726613678	0.9269994162	0.07300058377	0.117	0	0	0	0	1	1	0	0.02531928195	0	0.07155785776	0	0.9534101396	0.8885124593	0.1114875407	/release/rl3041887745/?ref_=bo_yld_table_54	$67,349,198	3,555	$67,349,198	Feb 14	Twentieth Century Fox	Thriller,Action	John Moore	nm0601382	male	
2013	45	55	Warm Bodies	warm.bodies_tt1588173	tt1588173	Y	140656	23.97602407	97.78	025192190636	0.01256817355	0	0	0	0.9874318264	0.597494651	0.402505349	0.032	0	0	0	0	1	0.5270034258	0.4729965742	0.04516157129	0	0	0	0.9548384287	0.7715754987	0.2284245013	/release/rl712541697/?ref_=bo_yld_table_55	$66,380,662	3,009	$66,380,662	Feb 1	Lionsgate	Romance,Comedy,Horror	Jonathan Levine	nm1349522	male	
2013	46	56	Jack the Giant Slayer	jack.the.giant._tt1351685	tt1351685	Y	164512	23.97602405	114.36	794043157714	0.007867045018	0	0.01000413822	0	0.9978629068	0.8131453615	0.1868546385	0	0	0	0	0	1	1	0	0.01126656225	0	0.01432713881	0	0.9969394234	0.7415498377	0.2584501623	/release/rl2254079489/?ref_=bo_yld_table_56	$65,187,603	3,525	$65,187,603	Mar 1	Warner Bros.	Adventure,Fantasy,Action	Bryan Singer	nm0001741	male	
2013	47	57	The Purge	purge_tt2184339	tt2184339	Y	122725	23.97602407	85.31	025192377556	0.05110426694	0	0.08108275424	0.01252998623	0.8956819835	0.5594764647	0.4405235353	0.165	0	0	0.1032659498	0	0.9483670251	0.4836702509	0.5163297491	0.1110363844	0	0.05506759029	0.02722442666	0.8338960253	0.6407898379	0.3592101621	/release/rl1684702721/?ref_=bo_yld_table_57	$64,473,115	2,591	$64,473,115	Jun 7	Universal Pictures	Thriller,Sci-Fi,Horror	James DeMonaco	nm0218621	male	
2013	48	58	Last Vegas	last.vegas_tt1204975	tt1204975	Y	151012	23.97602406	104.97	043396435469	0.2169175282	0	0.0188797446	0	0.7421018154	0.8517588821	0.1482411179	0.463	0	0	0	0	1	1	0	0.2959676177	0	0.02575998849	0	0.6481173654	0.8026822963	0.1973177037	/release/rl2405402113/?ref_=bo_yld_table_58	$62,791,595	3,237	$63,914,167	Nov 1	CBS Films	Comedy,Drama	Jon Turteltaub	nm0005509	male	
2013	49	59	Ender's Game	enders_tt1731141	tt1731141	Y	163716	23.97602405	113.81	025192217050	0.07924976885	0.02000066041	0.06380486946	0.08573394091	0.7958658037	0.8488890304	0.1511109696	0.457	0	0	0	0	1	1	0	0.1517674585	0.03830231235	0.1221896672	0.1641849877	0.6090723214	0.7198363204	0.2801636796	/release/rl2370930177/?ref_=bo_yld_table_59	$61,283,464	3,407	$61,737,191	Nov 1	Lionsgate	Adventure,Sci-Fi,Action	Gavin Hood	nm0004303	male	
